wordID,displayWordSeq,displayCol,pixelX,wordState,displayString,inChainList,aligned,void,stretch
1308,0,0,170,0,...,{},1,0,0
1309,0,1,270,0,he,{},1,0,0
1310,0,2,370,0,said,{},1,0,0
1311,0,3,470,0,I,{},1,0,0
1312,0,4,570,0,went,{},1,0,0
1313,0,5,670,0,right,{},1,0,0
1314,0,6,770,0,to,{},1,0,0
1315,0,7,870,0,bed,{},1,0,0
1316,0,8,970,0,,,{},1,0,0
1317,0,0,170,0,he,{},1,0,0
1318,0,1,270,0,said,{},1,0,0
1319,0,2,370,0,I,{},1,0,0
1320,0,3,470,0,didn't,{},1,0,0
1321,0,4,570,0,get,{},1,0,0
1322,0,5,670,0,done,{},1,0,0
1323,0,6,770,0,working,{},1,0,0
1324,0,7,870,0,until,{},1,0,0
1325,0,8,970,0,after,{},1,0,0
1326,0,9,1070,0,nine,{},1,0,0
1327,0,10,1170,0,.,{},1,0,0
1328,0,0,170,0,...,{},1,0,0
1329,0,1,270,0,Oh,{},1,0,0
1330,0,2,370,0,,,{},1,0,0
1331,0,0,170,0,ma:n,{},1,0,0
1332,0,1,270,0,.,{},1,0,0
1333,0,0,170,0,...,{},1,0,0
1334,0,1,270,0,Cause,{},1,0,0
1335,0,2,370,0,that,{},1,0,0
1336,0,3,470,0,five-car,{},1,0,0
1337,0,4,570,0,pile,{},1,0,0
1338,0,5,670,0,up,{},1,0,0
1339,0,6,770,0,they,{},1,0,0
1340,0,7,870,0,had,{},1,0,0
1341,0,8,970,0,between,{},1,0,0
1342,0,9,1070,0,Hardin,{},1,0,0
1343,0,10,1170,0,and,{},1,0,0
1344,0,11,1270,0,Crow,{},1,0,0
1345,0,12,1370,0,?,{},1,0,0
1346,0,0,170,0,...,{},1,0,0
1347,0,1,270,0,Oh:,{},1,0,0
1348,0,2,370,0,,,{},1,0,0
1349,0,0,170,0,shit,{},1,0,0
1350,0,1,270,0,,,{},1,0,0
1351,0,0,170,0,really,{},1,0,0
1352,0,1,270,0,?,{},1,0,0
1353,0,0,170,0,I,{},1,0,0
1354,0,1,270,0,didn't,{},1,0,0
1355,0,2,370,0,hear,{},1,0,0
1356,0,3,470,0,about,{},1,0,0
1357,0,4,570,0,it,{},1,0,0
1358,0,5,670,0,.,{},1,0,0
1359,0,0,170,0,...,{},1,0,0
1360,0,1,270,0,Yeah,{},1,0,0
1361,0,2,370,0,.,{},1,0,0
1362,0,0,170,0,...,{},1,0,0
1363,0,1,270,0,*Ron,{},1,0,0
1364,0,2,370,0,was,{},1,0,0
1365,0,3,470,0,s:inglehandedly,{},1,0,0
1366,0,4,570,0,there,{},1,0,0
1367,0,5,670,0,.,{},1,0,0
1368,0,0,170,0,...,{},1,0,0
1369,0,1,270,0,@,{},1,0,0
1370,0,2,370,0,..,{},1,0,0
1371,0,3,470,0,with,{},1,0,0
1372,0,4,570,0,one,{},1,0,0
1373,0,5,670,0,wrecker,{},1,0,0
1374,0,6,770,0,.,{},1,0,0
1375,0,0,170,0,...,{},1,0,0
1376,0,1,270,0,G-,{},1,0,0
1377,0,2,370,0,yeah:,{},1,0,0
1378,0,3,470,0,.,{},1,0,0
1379,0,0,170,0,...,{},1,0,0
1380,0,0,170,0,...,{},1,0,0
1381,0,1,270,0,Seems,{},1,0,0
1382,0,2,370,0,like,{},1,0,0
1383,0,3,470,0,any,{},1,0,0
1384,0,4,570,0,time,{},1,0,0
1385,0,5,670,0,I've,{},1,0,0
1386,0,6,770,0,seen,{},1,0,0
1387,0,7,870,0,a,{},1,0,0
1388,0,8,970,0,wrecker,{},1,0,0
1389,0,9,1070,0,out,{},1,0,0
1390,0,10,1170,0,here,{},1,0,0
1391,0,11,1270,0,,,{},1,0,0
1392,0,0,170,0,there's,{},1,0,0
1393,0,1,270,0,always,{},1,0,0
1394,0,2,370,0,two,{},1,0,0
1395,0,3,470,0,guys,{},1,0,0
1396,0,4,570,0,in,{},1,0,0
1397,0,5,670,0,there,{},1,0,0
1398,0,6,770,0,.,{},1,0,0
1399,0,0,170,0,Hm-m,{},1,0,0
1400,0,1,270,0,#,{},1,0,0
1401,0,2,370,0,,,{},1,0,0
1402,0,0,170,0,@everyone,{},1,0,0
1403,0,1,270,0,was,{},1,0,0
1404,0,2,370,0,gone,{},1,0,0
1405,0,3,470,0,,,{},1,0,0
1406,0,0,170,0,when,{},1,0,0
1407,0,1,270,0,the,{},1,0,0
1408,0,2,370,0,call,{},1,0,0
1409,0,3,470,0,came,{},1,0,0
1410,0,4,570,0,in,{},1,0,0
1411,0,5,670,0,.,{},1,0,0
1412,0,0,170,0,...,{},1,0,0
1413,0,1,270,0,Oh:,{},1,0,0
1414,0,2,370,0,.,{},1,0,0
1415,0,0,170,0,And,{},1,0,0
1416,0,1,270,0,*Jay's,{},1,0,0
1417,0,2,370,0,not,{},1,0,0
1418,0,3,470,0,supposed,{},1,0,0
1419,0,4,570,0,to,{},1,0,0
1420,0,5,670,0,go,{},1,0,0
1421,0,6,770,0,on,{},1,0,0
1422,0,7,870,0,those,{},1,0,0
1423,0,8,970,0,anymore,{},1,0,0
1424,0,9,1070,0,,,{},1,0,0
1425,0,0,170,0,because,{},1,0,0
1426,0,1,270,0,of,{},1,0,0
1427,0,2,370,0,his,{},1,0,0
1428,0,3,470,0,heart,{},1,0,0
1429,0,4,570,0,,,{},1,0,0
1430,0,0,170,0,...,{},1,0,0
1431,0,1,270,0,so,{},1,0,0
1432,0,2,370,0,he,{},1,0,0
1433,0,3,470,0,had,{},1,0,0
1434,0,4,570,0,to,{},1,0,0
1435,0,5,670,0,send,{},1,0,0
1436,0,6,770,0,*Ron,{},1,0,0
1437,0,7,870,0,by,{},1,0,0
1438,0,8,970,0,himself,{},1,0,0
1439,0,9,1070,0,,,{},1,0,0
1440,0,0,170,0,and,{},1,0,0
1441,0,1,270,0,*Ron,{},1,0,0
1442,0,2,370,0,was,{},1,0,0
1443,0,3,470,0,s:lowly,{},1,0,0
1444,0,4,570,0,pulling,{},1,0,0
1445,0,5,670,0,everybody,{},1,0,0
1446,0,6,770,0,out,{},1,0,0
1447,0,7,870,0,of,{},1,0,0
1448,0,8,970,0,the,{},1,0,0
1449,0,9,1070,0,ditch,{},1,0,0
1450,0,10,1170,0,.,{},1,0,0
1451,0,0,170,0,...,{},1,0,0
1452,0,1,270,0,Did,{},1,0,0
1453,0,2,370,0,they,{},1,0,0
1454,0,3,470,0,all,{},1,0,0
1455,0,4,570,0,hit,{},1,0,0
1456,0,5,670,0,each,{},1,0,0
1457,0,6,770,0,other,{},1,0,0
1458,0,7,870,0,?,{},1,0,0
1459,0,0,170,0,Or,{},1,0,0
1460,0,1,270,0,just,{},1,0,0
1461,0,2,370,0,,,{},1,0,0
1462,0,0,170,0,..,{},1,0,0
1463,0,1,270,0,Kind,{},1,0,0
1464,0,2,370,0,of,{},1,0,0
1465,0,3,470,0,.,{},1,0,0
1466,0,0,170,0,..,{},1,0,0
1467,0,1,270,0,A%-,{},1,0,0
1468,0,2,370,0,a%,{},1,0,0
1469,0,3,470,0,semi,{},1,0,0
1470,0,4,570,0,...,{},1,0,0
1471,0,5,670,0,bumped,{},1,0,0
1472,0,6,770,0,a,{},1,0,0
1473,0,7,870,0,car,{},1,0,0
1474,0,8,970,0,,,{},1,0,0
1475,0,0,170,0,and,{},1,0,0
1476,0,1,270,0,then,{},1,0,0
1477,0,2,370,0,went,{},1,0,0
1478,0,3,470,0,and,{},1,0,0
1479,0,4,570,0,,,{},1,0,0
1480,0,0,170,0,...,{},1,0,0
1481,0,1,270,0,went,{},1,0,0
1482,0,2,370,0,on,{},1,0,0
1483,0,3,470,0,two,{},1,0,0
1484,0,4,570,0,wheels,{},1,0,0
1485,0,5,670,0,,,{},1,0,0
1486,0,0,170,0,and,{},1,0,0
1487,0,1,270,0,,,{},1,0,0
1488,0,0,170,0,...,{},1,0,0
1489,0,1,270,0,just,{},1,0,0
1490,0,2,370,0,about,{},1,0,0
1491,0,3,470,0,lost,{},1,0,0
1492,0,4,570,0,it,{},1,0,0
1493,0,5,670,0,,,{},1,0,0
1494,0,0,170,0,and,{},1,0,0
1495,0,1,270,0,then,{},1,0,0
1496,0,2,370,0,...,{},1,0,0
1497,0,3,470,0,got,{},1,0,0
1498,0,4,570,0,back,{},1,0,0
1499,0,5,670,0,up,{},1,0,0
1500,0,6,770,0,on,{},1,0,0
1501,0,7,870,0,all,{},1,0,0
1502,0,8,970,0,...,{},1,0,0
1503,0,9,1070,0,all,{},1,0,0
1504,0,10,1170,0,its,{},1,0,0
1505,0,11,1270,0,wheels,{},1,0,0
1506,0,12,1370,0,again,{},1,0,0
1507,0,13,1470,0,.,{},1,0,0
1508,0,0,170,0,...,{},1,0,0
1509,0,1,270,0,Oh:,{},1,0,0
1510,0,2,370,0,.,{},1,0,0
1511,0,0,170,0,...,{},1,0,0
1512,0,1,270,0,Did,{},1,0,0
1513,0,2,370,0,it,{},1,0,0
1514,0,3,470,0,land,{},1,0,0
1515,0,4,570,0,[in,{},1,0,0
1516,0,5,670,0,|the,{},1,0,0
1517,0,6,770,0,|ditch],{},1,0,0
1518,0,7,870,0,?,{},1,0,0
1519,0,0,170,0,[But,{},1,0,0
1520,0,1,270,0,|it,{},1,0,0
1521,0,2,370,0,|]:,{},1,0,0
1522,0,3,470,0,--,{},1,0,0
1523,0,0,170,0,...,{},1,0,0
1524,0,1,270,0,Kind,{},1,0,0
1525,0,2,370,0,of,{},1,0,0
1526,0,3,470,0,,,{},1,0,0
1527,0,0,170,0,it,{},1,0,0
1528,0,1,270,0,was,{},1,0,0
1529,0,2,370,0,able,{},1,0,0
1530,0,3,470,0,to,{},1,0,0
1531,0,4,570,0,get,{},1,0,0
1532,0,5,670,0,out,{},1,0,0
1533,0,6,770,0,,,{},1,0,0
1534,0,0,170,0,but,{},1,0,0
1535,0,1,270,0,all,{},1,0,0
1536,0,2,370,0,the,{},1,0,0
1537,0,3,470,0,other,{},1,0,0
1538,0,4,570,0,cars,{},1,0,0
1539,0,5,670,0,that,{},1,0,0
1540,0,6,770,0,were,{},1,0,0
1541,0,7,870,0,...,{},1,0,0
1542,0,8,970,0,in,{},1,0,0
1543,0,9,1070,0,the,{},1,0,0
1544,0,10,1170,0,..,{},1,0,0
1545,0,11,1270,0,direct,{},1,0,0
1546,0,12,1370,0,...,{},1,0,0
1547,0,13,1470,0,vicinity,{},1,0,0
1548,0,14,1570,0,,,{},1,0,0
1549,0,0,170,0,all,{},1,0,0
1550,0,1,270,0,hit,{},1,0,0
1551,0,2,370,0,the,{},1,0,0
1552,0,3,470,0,ditch,{},1,0,0
1553,0,4,570,0,.,{},1,0,0
1554,0,0,170,0,...,{},1,0,0
1555,0,1,270,0,And,{},1,0,0
1556,0,2,370,0,then,{},1,0,0
1557,0,3,470,0,,,{},1,0,0
1558,0,0,170,0,...,{},1,0,0
1559,0,1,270,0,there,{},1,0,0
1560,0,2,370,0,was,{},1,0,0
1561,0,3,470,0,three,{},1,0,0
1562,0,4,570,0,cars,{},1,0,0
1563,0,5,670,0,..,{},1,0,0
1564,0,6,770,0,and,{},1,0,0
1565,0,7,870,0,the,{},1,0,0
1566,0,8,970,0,semi,{},1,0,0
1567,0,9,1070,0,.,{},1,0,0
1568,0,0,170,0,...,{},1,0,0
1569,0,1,270,0,And,{},1,0,0
1570,0,2,370,0,then,{},1,0,0
1571,0,3,470,0,,,{},1,0,0
1572,0,0,170,0,...,{},1,0,0
1573,0,1,270,0,this,{},1,0,0
1574,0,2,370,0,uh,{},1,0,0
1575,0,3,470,0,,,{},1,0,0
1576,0,0,170,0,...,{},1,0,0
1577,0,1,270,0,this,{},1,0,0
1578,0,2,370,0,guy,{},1,0,0
1579,0,3,470,0,...,{},1,0,0
1580,0,4,570,0,pulled,{},1,0,0
1581,0,5,670,0,up,{},1,0,0
1582,0,6,770,0,and,{},1,0,0
1583,0,7,870,0,,,{},1,0,0
1584,0,0,170,0,{SIP},{},1,0,0
1585,0,0,170,0,..,{},1,0,0
1586,0,1,270,0,he,{},1,0,0
1587,0,2,370,0,was,{},1,0,0
1588,0,3,470,0,going,{},1,0,0
1589,0,4,570,0,to,{},1,0,0
1590,0,5,670,0,uh,{},1,0,0
1591,0,6,770,0,,,{},1,0,0
1592,0,0,170,0,...,{},1,0,0
1593,0,1,270,0,:,{},1,0,0
1594,0,2,370,0,*Peggy,{},1,0,0
1595,0,3,470,0,,,{},1,0,0
1596,0,0,170,0,...,{},1,0,0
1597,0,0,170,0,you,{},1,0,0
1598,0,1,270,0,remember,{},1,0,0
1599,0,2,370,0,*Peggy,{},1,0,0
1600,0,3,470,0,*White,{},1,0,0
1601,0,4,570,0,?,{},1,0,0
1602,0,0,170,0,...,{},1,0,0
1603,0,1,270,0,Yeah,{},1,0,0
1604,0,2,370,0,.,{},1,0,0
1605,0,0,170,0,Her,{},1,0,0
1606,0,1,270,0,husband,{},1,0,0
1607,0,2,370,0,,,{},1,0,0
1608,0,0,170,0,*Gary,{},1,0,0
1609,0,1,270,0,*Bighare,{},1,0,0
1610,0,2,370,0,?,{},1,0,0
1611,0,0,170,0,Mhm,{},1,0,0
1612,0,1,270,0,?,{},1,0,0
1613,0,0,170,0,...,{},1,0,0
1614,0,1,270,0,Him,{},1,0,0
1615,0,2,370,0,and,{},1,0,0
1616,0,3,470,0,her,{},1,0,0
1617,0,4,570,0,pulled,{},1,0,0
1618,0,5,670,0,up,{},1,0,0
1619,0,6,770,0,,,{},1,0,0
1620,0,0,170,0,and,{},1,0,0
1621,0,1,270,0,they,{},1,0,0
1622,0,2,370,0,were,{},1,0,0
1623,0,3,470,0,in,{},1,0,0
1624,0,4,570,0,the,{},1,0,0
1625,0,5,670,0,van,{},1,0,0
1626,0,6,770,0,?,{},1,0,0
1627,0,0,170,0,...,{},1,0,0
1628,0,1,270,0,And,{},1,0,0
1629,0,2,370,0,they,{},1,0,0
1630,0,3,470,0,stopped,{},1,0,0
1631,0,4,570,0,to,{},1,0,0
1632,0,5,670,0,ask,{},1,0,0
1633,0,6,770,0,*Ron,{},1,0,0
1634,0,7,870,0,what,{},1,0,0
1635,0,8,970,0,happened,{},1,0,0
1636,0,9,1070,0,?,{},1,0,0
1637,0,0,170,0,...,{},1,0,0
1638,0,1,270,0,And,{},1,0,0
1639,0,2,370,0,here,{},1,0,0
1640,0,3,470,0,another,{},1,0,0
1641,0,4,570,0,car,{},1,0,0
1642,0,5,670,0,came,{},1,0,0
1643,0,6,770,0,and,{},1,0,0
1644,0,7,870,0,rear-ended,{},1,0,0
1645,0,8,970,0,em,{},1,0,0
1646,0,9,1070,0,.,{},1,0,0
1647,0,0,170,0,...,{},1,0,0
1648,0,1,270,0,Oh:[:],{},1,0,0
1649,0,2,370,0,.,{},1,0,0
1650,0,0,170,0,[And,{},1,0,0
1651,0,1,270,0,|they],{},1,0,0
1652,0,2,370,0,ended,{},1,0,0
1653,0,3,470,0,up,{},1,0,0
1654,0,4,570,0,having,{},1,0,0
1655,0,5,670,0,to,{},1,0,0
1656,0,6,770,0,take,{},1,0,0
1657,0,7,870,0,um:,{},1,0,0
1658,0,8,970,0,...,{},1,0,0
1659,0,9,1070,0,*Peggy,{},1,0,0
1660,0,10,1170,0,*White,{},1,0,0
1661,0,11,1270,0,...,{},1,0,0
1662,0,12,1370,0,by,{},1,0,0
1663,0,13,1470,0,helicopter,{},1,0,0
1664,0,14,1570,0,to,{},1,0,0
1665,0,15,1670,0,Billings,{},1,0,0
1666,0,16,1770,0,.,{},1,0,0
1667,0,0,170,0,...,{},1,0,0
1668,0,1,270,0,Man,{},1,0,0
1669,0,2,370,0,that's,{},1,0,0
1670,0,3,470,0,pretty,{},1,0,0
1671,0,4,570,0,ba:d,{},1,0,0
1672,0,5,670,0,.,{},1,0,0
1673,0,0,170,0,...,{},1,0,0
1674,0,1,270,0,I,{},1,0,0
1675,0,2,370,0,know,{},1,0,0
1676,0,3,470,0,.,{},1,0,0
1677,0,0,170,0,...,{},1,0,0
1678,0,1,270,0,Darn,{},1,0,0
1679,0,2,370,0,,,{},1,0,0
1680,0,0,170,0,...,{},1,0,0
1681,0,1,270,0,this,{},1,0,0
1682,0,2,370,0,darn,{},1,0,0
1683,0,3,470,0,dog,{},1,0,0
1684,0,4,570,0,keeps,{},1,0,0
1685,0,5,670,0,...,{},1,0,0
1686,0,6,770,0,breathing,{},1,0,0
1687,0,7,870,0,,,{},1,0,0
1688,0,0,170,0,#and,{},1,0,0
1689,0,1,270,0,#like,{},1,0,0
1690,0,2,370,0,...,{},1,0,0
1691,0,3,470,0,dreaming,{},1,0,0
1692,0,4,570,0,,,{},1,0,0
1693,0,0,170,0,#you,{},1,0,0
1694,0,1,270,0,#know,{},1,0,0
1695,0,2,370,0,I,{},1,0,0
1696,0,3,470,0,wonder,{},1,0,0
1697,0,4,570,0,if,{},1,0,0
1698,0,5,670,0,we,{},1,0,0
1699,0,6,770,0,should,{},1,0,0
1700,0,7,870,0,wake,{},1,0,0
1701,0,8,970,0,her,{},1,0,0
1702,0,9,1070,0,up,{},1,0,0
1703,0,10,1170,0,?,{},1,0,0
1704,0,0,170,0,...,{},1,0,0
1705,0,1,270,0,No,{},1,0,0
1706,0,2,370,0,,,{},1,0,0
1707,0,0,170,0,..,{},1,0,0
1708,0,1,270,0,she'll,{},1,0,0
1709,0,2,370,0,get,{},1,0,0
1710,0,3,470,0,scared,{},1,0,0
1711,0,4,570,0,and,{},1,0,0
1712,0,5,670,0,want,{},1,0,0
1713,0,6,770,0,to,{},1,0,0
1714,0,7,870,0,go,{},1,0,0
1715,0,8,970,0,outside,{},1,0,0
1716,0,9,1070,0,.,{},1,0,0
1717,0,0,170,0,...,{},1,0,0
1718,0,1,270,0,Kinda,{},1,0,0
1719,0,2,370,0,nervous,{},1,0,0
1720,0,3,470,0,,,{},1,0,0
1721,0,0,170,0,you,{},1,0,0
1722,0,1,270,0,know,{},1,0,0
1723,0,2,370,0,.,{},1,0,0
1724,0,0,170,0,...,{},1,0,0
1725,0,1,270,0,They,{},1,0,0
1726,0,2,370,0,say,{},1,0,0
1727,0,3,470,0,you,{},1,0,0
1728,0,4,570,0,can,{},1,0,0
1729,0,5,670,0,really,{},1,0,0
1730,0,6,770,0,...,{},1,0,0
1731,0,7,870,0,mess,{},1,0,0
1732,0,8,970,0,up,{},1,0,0
1733,0,9,1070,0,a,{},1,0,0
1734,0,10,1170,0,dog,{},1,0,0
1735,0,11,1270,0,,,{},1,0,0
1736,0,0,170,0,by,{},1,0,0
1737,0,1,270,0,waking,{},1,0,0
1738,0,2,370,0,em,{},1,0,0
1739,0,3,470,0,up,{},1,0,0
1740,0,4,570,0,when,{},1,0,0
1741,0,5,670,0,they're,{},1,0,0
1742,0,6,770,0,dreaming,{},1,0,0
1743,0,7,870,0,.,{},1,0,0
1744,0,0,170,0,..,{},1,0,0
1745,0,1,270,0,Really,{},1,0,0
1746,0,2,370,0,?,{},1,0,0
1747,0,0,170,0,...,{},1,0,0
1748,0,1,270,0,Mhm,{},1,0,0
1749,0,2,370,0,.,{},1,0,0
1750,0,0,170,0,...,{},1,0,0
1751,0,1,270,0,It's,{},1,0,0
1752,0,2,370,0,so,{},1,0,0
1753,0,3,470,0,cold,{},1,0,0
1754,0,4,570,0,outside,{},1,0,0
1755,0,5,670,0,,,{},1,0,0
1756,0,0,170,0,but,{},1,0,0
1757,0,1,270,0,yet,{},1,0,0
1758,0,2,370,0,sometimes,{},1,0,0
1759,0,3,470,0,she,{},1,0,0
1760,0,4,570,0,insists,{},1,0,0
1761,0,5,670,0,on,{},1,0,0
1762,0,6,770,0,staying,{},1,0,0
1763,0,7,870,0,out,{},1,0,0
1764,0,8,970,0,there,{},1,0,0
1765,0,9,1070,0,.,{},1,0,0
1766,0,0,170,0,I,{},1,0,0
1767,0,1,270,0,know:,{},1,0,0
1768,0,2,370,0,.,{},1,0,0
1769,0,0,170,0,...,{},1,0,0
1770,0,1,270,0,You,{},1,0,0
1771,0,2,370,0,know,{},1,0,0
1772,0,3,470,0,what,{},1,0,0
1773,0,4,570,0,I,{},1,0,0
1774,0,5,670,0,was,{},1,0,0
1775,0,6,770,0,thinking,{},1,0,0
1776,0,7,870,0,of,{},1,0,0
1777,0,8,970,0,doing,{},1,0,0
1778,0,9,1070,0,?,{},1,0,0
1779,0,0,170,0,Hunh,{},1,0,0
1780,0,1,270,0,.,{},1,0,0
1781,0,0,170,0,...,{},1,0,0
1782,0,1,270,0,I,{},1,0,0
1783,0,2,370,0,don't,{},1,0,0
1784,0,3,470,0,know,{},1,0,0
1785,0,4,570,0,,,{},1,0,0
1786,0,0,170,0,she's,{},1,0,0
1787,0,1,270,0,kind,{},1,0,0
1788,0,2,370,0,of,{},1,0,0
1789,0,3,470,0,shy,{},1,0,0
1790,0,4,570,0,,,{},1,0,0
1791,0,0,170,0,but,{},1,0,0
1792,0,1,270,0,I,{},1,0,0
1793,0,2,370,0,was,{},1,0,0
1794,0,3,470,0,[wondering],{},1,0,0
1795,0,4,570,0,,,{},1,0,0
1796,0,0,170,0,[],{},1,0,0
1797,0,0,170,0,...,{},1,0,0
1798,0,1,270,0,[2what,{},1,0,0
1799,0,2,370,0,|2it],{},1,0,0
1800,0,3,470,0,would,{},1,0,0
1801,0,4,570,0,be,{},1,0,0
1802,0,5,670,0,like,{},1,0,0
1803,0,6,770,0,to,{},1,0,0
1804,0,7,870,0,...,{},1,0,0
1805,0,8,970,0,train,{},1,0,0
1806,0,9,1070,0,her,{},1,0,0
1807,0,10,1170,0,,,{},1,0,0
1808,0,0,170,0,[2],{},1,0,0
1809,0,0,170,0,...,{},1,0,0
1810,0,1,270,0,to,{},1,0,0
1811,0,2,370,0,pull,{},1,0,0
1812,0,3,470,0,a,{},1,0,0
1813,0,4,570,0,sled,{},1,0,0
1814,0,5,670,0,.,{},1,0,0
1815,0,0,170,0,...,{},1,0,0
1816,0,1,270,0,I,{},1,0,0
1817,0,2,370,0,don't,{},1,0,0
1818,0,3,470,0,know,{},1,0,0
1819,0,4,570,0,if,{},1,0,0
1820,0,5,670,0,she'd,{},1,0,0
1821,0,6,770,0,do,{},1,0,0
1822,0,7,870,0,it,{},1,0,0
1823,0,8,970,0,.,{},1,0,0
1824,0,0,170,0,...,{},1,0,0
1825,0,1,270,0,I,{},1,0,0
1826,0,2,370,0,don't,{},1,0,0
1827,0,3,470,0,know,{},1,0,0
1828,0,4,570,0,if,{},1,0,0
1829,0,5,670,0,she,{},1,0,0
1830,0,6,770,0,would,{},1,0,0
1831,0,7,870,0,either,{},1,0,0
1832,0,8,970,0,.,{},1,0,0
1833,0,0,170,0,...,{},1,0,0
1834,0,1,270,0,She's,{},1,0,0
1835,0,2,370,0,kind,{},1,0,0
1836,0,3,470,0,of,{},1,0,0
1837,0,4,570,0,timid,{},1,0,0
1838,0,5,670,0,.,{},1,0,0
1839,0,0,170,0,..,{},1,0,0
1840,0,1,270,0,Mhm,{},1,0,0
1841,0,2,370,0,.,{},1,0,0
1842,0,0,170,0,...,{},1,0,0
1843,0,1,270,0,She,{},1,0,0
1844,0,2,370,0,doesn't,{},1,0,0
1845,0,3,470,0,trust,{},1,0,0
1846,0,4,570,0,too,{},1,0,0
1847,0,5,670,0,many,{},1,0,0
1848,0,6,770,0,people,{},1,0,0
1849,0,7,870,0,at,{},1,0,0
1850,0,8,970,0,all,{},1,0,0
1851,0,9,1070,0,.,{},1,0,0
1852,0,0,170,0,...,{},1,0,0
1853,0,1,270,0,Yeah:,{},1,0,0
1854,0,2,370,0,.,{},1,0,0
1855,0,0,170,0,...,{},1,0,0
1856,0,1,270,0,...,{},1,0,0
1857,0,2,370,0,Oh,{},1,0,0
1858,0,3,470,0,and,{},1,0,0
1859,0,4,570,0,you,{},1,0,0
1860,0,5,670,0,know,{},1,0,0
1861,0,6,770,0,another,{},1,0,0
1862,0,7,870,0,thing,{},1,0,0
1863,0,8,970,0,that,{},1,0,0
1864,0,9,1070,0,~Tim,{},1,0,0
1865,0,10,1170,0,had,{},1,0,0
1866,0,11,1270,0,the,{},1,0,0
1867,0,12,1370,0,audacity,{},1,0,0
1868,0,13,1470,0,to,{},1,0,0
1869,0,14,1570,0,bitch,{},1,0,0
1870,0,15,1670,0,about,{},1,0,0
1871,0,16,1770,0,?,{},1,0,0
1872,0,0,170,0,..,{},1,0,0
1873,0,1,270,0,What,{},1,0,0
1874,0,2,370,0,.,{},1,0,0
1875,0,0,170,0,...,{},1,0,0
1876,0,1,270,0,He,{},1,0,0
1877,0,2,370,0,said,{},1,0,0
1878,0,3,470,0,um,{},1,0,0
1879,0,4,570,0,,,{},1,0,0
1880,0,0,170,0,...,{},1,0,0
1881,0,1,270,0,~Mandy,{},1,0,0
1882,0,2,370,0,had,{},1,0,0
1883,0,3,470,0,to,{},1,0,0
1884,0,4,570,0,stay,{},1,0,0
1885,0,5,670,0,up,{},1,0,0
1886,0,6,770,0,all,{},1,0,0
1887,0,7,870,0,by,{},1,0,0
1888,0,8,970,0,herself,{},1,0,0
1889,0,9,1070,0,and,{},1,0,0
1890,0,10,1170,0,decorate,{},1,0,0
1891,0,11,1270,0,the,{},1,0,0
1892,0,12,1370,0,tree,{},1,0,0
1893,0,13,1470,0,.,{},1,0,0
1894,0,0,170,0,...,{},1,0,0
1895,0,1,270,0,until,{},1,0,0
1896,0,2,370,0,four,{},1,0,0
1897,0,3,470,0,in,{},1,0,0
1898,0,4,570,0,the,{},1,0,0
1899,0,5,670,0,morning,{},1,0,0
1900,0,6,770,0,.,{},1,0,0
1901,0,0,170,0,...,{},1,0,0
1902,0,1,270,0,And,{},1,0,0
1903,0,2,370,0,I,{},1,0,0
1904,0,3,470,0,even,{},1,0,0
1905,0,4,570,0,asked,{},1,0,0
1906,0,5,670,0,if,{},1,0,0
1907,0,6,770,0,we,{},1,0,0
1908,0,7,870,0,could,{},1,0,0
1909,0,8,970,0,put,{},1,0,0
1910,0,9,1070,0,our,{},1,0,0
1911,0,10,1170,0,ornaments,{},1,0,0
1912,0,11,1270,0,on,{},1,0,0
1913,0,12,1370,0,there,{},1,0,0
1914,0,13,1470,0,,,{},1,0,0
1915,0,0,170,0,and,{},1,0,0
1916,0,1,270,0,they,{},1,0,0
1917,0,2,370,0,told,{},1,0,0
1918,0,3,470,0,me,{},1,0,0
1919,0,4,570,0,#that,{},1,0,0
1920,0,5,670,0,..,{},1,0,0
1921,0,6,770,0,there,{},1,0,0
1922,0,7,870,0,wouldn't,{},1,0,0
1923,0,8,970,0,be,{},1,0,0
1924,0,9,1070,0,enough,{},1,0,0
1925,0,10,1170,0,room,{},1,0,0
1926,0,11,1270,0,.,{},1,0,0
1927,0,0,170,0,...,{},1,0,0
1928,0,1,270,0,Really:,{},1,0,0
1929,0,2,370,0,?,{},1,0,0
1930,0,0,170,0,Mhm,{},1,0,0
1931,0,1,270,0,,,{},1,0,0
1932,0,0,170,0,..,{},1,0,0
1933,0,1,270,0,~Tim,{},1,0,0
1934,0,2,370,0,said,{},1,0,0
1935,0,3,470,0,that,{},1,0,0
1936,0,4,570,0,.,{},1,0,0
1937,0,0,170,0,...,{},1,0,0
1938,0,1,270,0,She,{},1,0,0
1939,0,2,370,0,was,{},1,0,0
1940,0,3,470,0,probably,{},1,0,0
1941,0,4,570,0,lonely,{},1,0,0
1942,0,5,670,0,when,{},1,0,0
1943,0,6,770,0,she,{},1,0,0
1944,0,7,870,0,was,{},1,0,0
1945,0,8,970,0,doing,{},1,0,0
1946,0,9,1070,0,it,{},1,0,0
1947,0,10,1170,0,,,{},1,0,0
1948,0,0,170,0,you,{},1,0,0
1949,0,1,270,0,know,{},1,0,0
1950,0,2,370,0,that,{},1,0,0
1951,0,3,470,0,?,{},1,0,0
1952,0,0,170,0,...,{},1,0,0
